#dimension
2
#Nx,Ny
100 100
#Xmin,Xmax,Ymin,Ymax
0.000000 123.400000 0.000000 134.500000
#\Delta t_fperiod between neighoring frames
0.010000
#frame number n (t=n\Delta t)
8
#I,J,P,Ux,Uy
4 15 1263.912755 0.106146 -0.569011
4 16 1257.755968 0.096763 -0.593846
4 17 1251.953246 0.086998 -0.616338
4 18 1246.596103 0.076890 -0.636397
4 19 1241.769024 0.066478 -0.653945
4 20 1237.548134 0.055804 -0.668912
4 21 1234.000000 0.044910 -0.681239
4 22 1231.180578 0.033838 -0.690878
4 23 1229.134331 0.022633 -0.697790
4 24 1227.893531 0.011339 -0.701948
4 25 1227.477745 0.000000 -0.703336
4 26 1227.893531 -0.011339 -0.701948
4 27 1229.134331 -0.022633 -0.697790
4 28 1231.180578 -0.033838 -0.690878
4 29 1234.000000 -0.044910 -0.681239
4 30 1237.548134 -0.055804 -0.668912
4 31 1241.769024 -0.066478 -0.653945
4 32 1246.596103 -0.076890 -0.636397
4 33 1251.953246 -0.086998 -0.616338
4 34 1257.755968 -0.096763 -0.593846
4 35 1263.912755 -0.106146 -0.569011
4 36 1270.326513 -0.115110 -0.541929
4 37 1276.896091 -0.123620 -0.512710
4 38 1283.517884 -0.131641 -0.481466
4 39 1290.087462 -0.139144 -0.448323
4 40 1296.501219 -0.146097 -0.413410
4 41 1302.658007 -0.152474 -0.376866
4 42 1308.460728 -0.158249 -0.338835
4 43 1313.817871 -0.163399 -0.299466
4 44 1318.644951 -0.167905 -0.258915
4 45 1322.865841 -0.171747 -0.217343
4 46 1326.413975 -0.174912 -0.174912
4 47 1329.233397 -0.177387 -0.131792
4 48 1331.279644 -0.179162 -0.088151
4 49 1332.520444 -0.180230 -0.044163
4 50 1332.936230 -0.180586 -0.000000
4 51 1332.520444 -0.180230 0.044163
4 52 1331.279644 -0.179162 0.088151
4 53 1329.233397 -0.177387 0.131792
4 54 1326.413975 -0.174912 0.174912
4 55 1322.865841 -0.171747 0.217343
4 56 1318.644951 -0.167905 0.258915
4 57 1313.817871 -0.163399 0.299466
4 58 1308.460728 -0.158249 0.338835
4 59 1302.658007 -0.152474 0.376866
4 60 1296.501219 -0.146097 0.413410
4 61 1290.087462 -0.139144 0.448323
4 62 1283.517884 -0.131641 0.481466
4 63 1276.896091 -0.123620 0.512710
4 64 1270.326513 -0.115110 0.541929
4 65 1263.912755 -0.106146 0.569011
4 66 1257.755968 -0.096763 0.593846
4 67 1251.953246 -0.086998 0.616338
4 68 1246.596103 -0.076890 0.636397
4 69 1241.769024 -0.066478 0.653945
4 70 1237.548134 -0.055804 0.668912
4 71 1234.000000 -0.044910 0.681239
4 72 1231.180578 -0.033838 0.690878
4 73 1229.134331 -0.022633 0.697790
4 74 1227.893531 -0.011339 0.701948
4 75 1227.477745 -0.000000 0.703336
4 76 1227.893531 0.011339 0.701948
4 77 1229.134331 0.022633 0.697790
4 78 1231.180578 0.033838 0.690878
4 79 1234.000000 0.044910 0.681239
4 80 1237.548134 0.055804 0.668912
4 81 1241.769024 0.066478 0.653945
4 82 1246.596103 0.076890 0.636397
4 83 1251.953246 0.086998 0.616338
4 84 1257.755968 0.096763 0.593846
4 85 1263.912755 0.106146 0.569011
4 86 1270.326513 0.115110 0.541929
4 87 1276.896091 0.123620 0.512710
4 88 1283.517884 0.131641 0.481466
4 89 1290.087462 0.139144 0.448323
4 90 1296.501219 0.146097 0.413410
4 91 1302.658007 0.152474 0.376866
4 92 1308.460728 0.158249 0.338835
4 93 1313.817871 0.163399 0.299466
4 94 1318.644951 0.167905 0.258915
4 95 1322.865841 0.171747 0.217343
4 96 1326.413975 0.174912 0.174912
4 97 1329.233397 0.177387 0.131792
4 98 1331.279644 0.179162 0.088151
4 99 1332.520444 0.180230 0.044163
4 100 1332.936230 0.180586 0.000000
5 0 1329.388096 0.224392 -0.000000
5 1 1328.972310 0.223950 -0.043364
5 2 1327.731509 0.222623 -0.086556
5 3 1325.685263 0.220418 -0.129407
5 4 1322.865841 0.217343 -0.171747
5 5 1319.317706 0.213410 -0.213410
5 6 1315.096817 0.208635 -0.254230
5 7 1310.269737 0.203036 -0.294047
5 8 1304.912594 0.196637 -0.332703
5 9 1299.109873 0.189461 -0.370047
5 10 1292.953085 0.181537 -0.405930
5 11 1286.539328 0.172897 -0.440211
5 12 1279.969750 0.163575 -0.472754
5 13 1273.347957 0.153607 -0.503432
5 14 1266.778378 0.143033 -0.532123
5 15 1260.364621 0.131895 -0.558714
5 16 1254.207834 0.120235 -0.583100
5 17 1248.405112 0.108102 -0.605185
5 18 1243.047969 0.095542 -0.624882
5 19 1238.220890 0.082604 -0.642112
5 20 1234.000000 0.069341 -0.656808
5 21 1230.451866 0.055804 -0.668912
5 22 1227.632443 0.042047 -0.678376
5 23 1225.586197 0.028124 -0.685163
5 24 1224.345397 0.014090 -0.689246
5 25 1223.929611 0.000000 -0.690609
5 26 1224.345397 -0.014090 -0.689246
5 27 1225.586197 -0.028124 -0.685163
5 28 1227.632443 -0.042047 -0.678376
5 29 1230.451866 -0.055804 -0.668912
5 30 1234.000000 -0.069341 -0.656808
5 31 1238.220890 -0.082604 -0.642112
5 32 1243.047969 -0.095542 -0.624882
5 33 1248.405112 -0.108102 -0.605185
5 34 1254.207834 -0.120235 -0.583100
5 35 1260.364621 -0.131895 -0.558714
5 36 1266.778378 -0.143033 -0.532123
5 37 1273.347957 -0.153607 -0.503432
5 38 1279.969750 -0.163575 -0.472754
5 39 1286.539328 -0.172897 -0.440211
5 40 1292.953085 -0.181537 -0.405930
5 41 1299.109873 -0.189461 -0.370047
5 42 1304.912594 -0.196637 -0.332703
5 43 1310.269737 -0.203036 -0.294047
5 44 1315.096817 -0.208635 -0.254230
5 45 1319.317706 -0.213410 -0.213410
5 46 1322.865841 -0.217343 -0.171747
5 47 1325.685263 -0.220418 -0.129407
5 48 1327.731509 -0.222623 -0.086556
5 49 1328.972310 -0.223950 -0.043364
5 50 1329.388096 -0.224392 -0.000000
5 51 1328.972310 -0.223950 0.043364
5 52 1327.731509 -0.222623 0.086556
5 53 1325.685263 -0.220418 0.129407
5 54 1322.865841 -0.217343 0.171747
5 55 1319.317706 -0.213410 0.213410
5 56 1315.096817 -0.208635 0.254230
5 57 1310.269737 -0.203036 0.294047
5 58 1304.912594 -0.196637 0.332703
5 59 1299.109873 -0.189461 0.370047
5 60 1292.953085 -0.181537 0.405930
5 61 1286.539328 -0.172897 0.440211
5 62 1279.969750 -0.163575 0.472754
5 63 1273.347957 -0.153607 0.503432
5 64 1266.778378 -0.143033 0.532123
